ID,density,gas_v_stp_v,surface,volum_access,PLD,LCD,valfraction,C,H,N,O,F,Cl,Br,total_unsaturation,per_c_unsaturation,electric_atom_to_total,weighted_electric_per_atom
 0  4  1 17  0,0.293958,135.7418762,6055.6,2744.18,18.8022,19.27541,0.63178,54,36,6,0,0,0,0,40,0.74,0.06,0.19
 0  4  1 17  1,0.335224,134.8408302,5261.76,2716.64,18.8022,19.27541,0.62544,54,30,6,0,6,0,0,40,0.74,0.12,0.44
 0  4  1 17  2,0.372968,140.8790269,4721.75,2681.81,18.8022,18.98884,0.61742,54,30,6,0,0,6,0,40,0.74,0.12,0.38
 0  4  1 17  3,0.474929,101.0744486,3701.48,2665.13,18.64784,18.95131,0.61358,54,30,6,0,0,0,6,40,0.74,0.12,0.36
 0  4  1 17  4,0.328345,137.9938347,5363.46,2712.04,18.8022,19.27541,0.62438,54,30,6,6,0,0,0,43,0.8,0.12,0.41
 0  4  1 17  5,0.330657,138.4044132,5373.31,2689.54,18.48299,18.80496,0.6192,54,36,6,6,0,0,0,40,0.74,0.12,0.38
 0  4  1 17  6,0.326087,136.3339888,5380.79,2702.57,18.80257,19.16094,0.6222,54,36,12,0,0,0,0,43,0.8,0.12,0.35
 0  4  1 17  7,0.3284,133.8073105,5515.62,2664.52,17.2398,18.41585,0.61344,54,42,12,0,0,0,0,40,0.74,0.11,0.33
 0  4  1 17  8,0.397172,141.0789806,4667.95,2591.03,16.39684,17.56397,0.59652,54,30,12,12,0,0,0,46,0.85,0.22,0.72
 0  4  1 17  9,0.321509,142.5705197,5463.36,2684.24,18.80257,18.94629,0.61798,60,36,6,0,0,0,0,46,0.77,0.06,0.18
 0  4  1 18  0,0.201699,118.8333336,8466.65,3663.89,17.09453,19.02971,0.71926,42,30,6,0,0,0,0,31,0.74,0.08,0.23
 0  4  1 18  1,0.236885,111.3110808,7397.98,3613.36,17.09453,19.02381,0.70934,42,24,6,0,6,0,0,31,0.74,0.15,0.54
 0  4  1 18  2,0.26907,116.900956,6663.61,3552.33,17.09453,18.7736,0.69736,42,24,6,0,0,6,0,31,0.74,0.15,0.46
 0  4  1 18  3,0.356011,83.60590146,5079.52,3526.25,17.09453,18.57455,0.69224,42,24,6,0,0,0,6,31,0.74,0.15,0.45
 0  4  1 18  4,0.23102,118.8654442,7621.93,3602.25,17.09453,19.02337,0.70716,42,24,6,6,0,0,0,34,0.81,0.15,0.5
 0  4  1 18  5,0.232991,125.4530805,7797.51,3584.02,17.97964,19.06447,0.70358,42,30,6,6,0,0,0,31,0.74,0.14,0.46
 0  4  1 18  6,0.229095,123.8515232,7841.79,3579.84,17.37956,18.94896,0.70276,42,30,12,0,0,0,0,34,0.81,0.14,0.43
 0  4  1 18  7,0.231067,127.9305722,7864.29,3562.01,18.01158,19.11853,0.69926,42,36,12,0,0,0,0,31,0.74,0.13,0.4
 0  4  1 18  8,0.289708,132.6444423,6479.84,3481.32,18.01158,19.11853,0.68342,42,24,12,12,0,0,0,37,0.88,0.27,0.87
 0  4  1 18  9,0.225191,123.6340964,8052.36,3552.53,17.37956,18.94896,0.6974,48,30,6,0,0,0,0,37,0.77,0.07,0.21
 0  4  1 19  0,0.512998,149.0834678,5213.83,661.549,7.14788,10.1838,0.41476,30,48,6,0,0,0,0,10,0.33,0.07,0.21
 0  4  1 19  1,0.625372,138.926064,4260.74,640.399,6.61869,9.50569,0.4015,30,42,6,0,6,0,0,10,0.33,0.14,0.5
 0  4  1 19  2,0.728158,123.7595981,3671,614.624,6.07125,9.74905,0.38534,30,42,6,0,0,6,0,10,0.33,0.14,0.43
 0  4  1 19  3,1.00582,83.83157661,2646.51,601.959,5.87615,9.65021,0.3774,30,42,6,0,0,0,6,10,0.33,0.14,0.41
 0  4  1 19  4,0.606639,134.7019946,4393.72,636.348,6.52082,9.36548,0.39896,30,42,6,6,0,0,0,13,0.43,0.14,0.46
 0  4  1 19  5,0.612936,133.5490799,4410.17,600.747,7.17999,10.24545,0.37664,30,48,6,6,0,0,0,10,0.33,0.13,0.43
 0  4  1 19  6,0.600493,141.4281734,4593.06,596.121,7.13259,10.07021,0.37374,30,48,12,0,0,0,0,13,0.43,0.13,0.4
 0  4  1 19  7,0.606789,138.5744822,4445.24,592.261,6.86715,9.71651,0.37132,30,54,12,0,0,0,0,10,0.33,0.12,0.38
 0  4  1 19  8,0.794071,119.1113873,3462.42,539.722,6.06369,9.1559,0.33838,30,42,12,12,0,0,0,16,0.53,0.25,0.81
 0  4  1 19  9,0.588025,137.0648057,4681.59,579.661,7.13259,9.89804,0.36342,36,48,6,0,0,0,0,16,0.44,0.07,0.2
 0  4  1 20  0,0.165032,101.2507658,9573.81,4071.34,21.46462,22.49367,0.74844,36,24,6,0,0,0,0,28,0.78,0.09,0.27
 0  4  1 20  1,0.197982,98.40134592,8301.89,4009.98,21.46462,22.50068,0.73716,36,18,6,0,6,0,0,28,0.78,0.18,0.64
 0  4  1 20  2,0.22812,103.0728438,7477.06,3944.7,21.46462,22.03864,0.72516,36,18,6,0,0,6,0,28,0.78,0.18,0.55
 0  4  1 20  3,0.309535,70.95764698,5560.02,3910.65,21.29667,21.84361,0.7189,36,18,6,0,0,0,6,28,0.78,0.18,0.53
 0  4  1 20  4,0.192489,102.4453647,8587.68,3998.34,21.46462,22.41966,0.73502,36,18,6,6,0,0,0,31,0.86,0.18,0.59
 0  4  1 20  5,0.194335,108.5055165,8567.72,3986.91,21.21083,21.84832,0.73292,36,24,6,6,0,0,0,28,0.78,0.17,0.54
 0  4  1 20  6,0.190687,103.0682575,8689.05,3974.07,21.46496,22.26278,0.73056,36,24,12,0,0,0,0,31,0.86,0.17,0.5
 0  4  1 20  7,0.192533,107.8998339,8868.92,3948.18,19.78306,21.11217,0.7258,36,30,12,0,0,0,0,28,0.78,0.15,0.46
 0  4  1 20  8,0.247447,112.2239332,7110.8,3835.58,18.94198,20.29891,0.7051,36,18,12,12,0,0,0,34,0.94,0.31,1
 0  4  1 20  9,0.187031,108.1333603,8957.12,3944.59,21.46496,21.98409,0.72514,42,24,6,0,0,0,0,34,0.81,0.08,0.25
 0  4  1 21  0,0.230778,115.5485583,7004.14,4224.29,22.89589,23.51242,0.6931,60,42,6,0,0,0,0,43,0.72,0.06,0.17
 0  4  1 21  1,0.260186,119.8686759,6133.68,4180.53,22.89589,23.51242,0.68592,60,36,6,0,6,0,0,43,0.72,0.11,0.39
 0  4  1 21  2,0.287086,121.3979432,5547.81,4129.21,22.89589,23.35027,0.6775,60,36,6,0,0,6,0,43,0.72,0.11,0.33
 0  4  1 21  3,0.35975,90.35833149,4423.75,4109.46,22.89543,23.15291,0.67426,60,36,6,0,0,0,6,43,0.72,0.11,0.32
 0  4  1 21  4,0.255284,118.1327364,6248.84,4173.22,22.89589,23.51242,0.68472,60,36,6,6,0,0,0,46,0.77,0.11,0.36
 0  4  1 21  5,0.256932,126.6143575,6324.54,4169.68,22.57462,22.81927,0.68414,60,42,6,6,0,0,0,43,0.72,0.11,0.34
 0  4  1 21  6,0.253675,125.0494111,6193.79,4161.15,22.89364,23.42481,0.68274,60,42,12,0,0,0,0,46,0.77,0.11,0.32
 0  4  1 21  7,0.255323,122.7527459,6578.93,4105.32,21.20752,21.65778,0.67358,60,48,12,0,0,0,0,43,0.72,0.1,0.3
 0  4  1 21  8,0.304335,121.3006882,5530.54,4015.73,20.36526,20.81684,0.65888,60,36,12,12,0,0,0,49,0.82,0.2,0.65
 0  4  1 21  9,0.250412,124.3498448,6265.55,4134.82,22.89364,23.26144,0.67842,66,42,6,0,0,0,0,49,0.74,0.05,0.16
 0  4  1 22  0,0.191645,112.7657295,8321.49,4421.66,22.77285,23.88706,0.726,48,42,6,0,0,0,0,31,0.65,0.06,0.19
 0  4  1 22  1,0.221074,113.7380848,7252.76,4390.97,22.77167,23.79994,0.72096,48,36,6,0,6,0,0,31,0.65,0.12,0.44
 0  4  1 22  2,0.247993,116.1711277,6570.7,4345.65,22.37966,23.24873,0.71352,48,36,6,0,0,6,0,31,0.65,0.12,0.38
 0  4  1 22  3,0.320709,84.72485773,5096.58,4323.97,22.18583,23.05428,0.70996,48,36,6,0,0,0,6,31,0.65,0.12,0.36
 0  4  1 22  4,0.216168,116.6523702,7446.69,4384.39,22.77167,23.71251,0.71988,48,36,6,6,0,0,0,34,0.71,0.12,0.41
 0  4  1 22  5,0.217817,120.4477786,7415.23,4373.91,22.77167,23.71251,0.71816,48,42,6,6,0,0,0,31,0.65,0.12,0.38
 0  4  1 22  6,0.214559,118.4173057,7549.51,4372.33,22.66452,23.44756,0.7179,48,42,12,0,0,0,0,34,0.71,0.12,0.35
 0  4  1 22  7,0.216208,116.8235488,7531.76,4342,21.65432,23.01819,0.71292,48,48,12,0,0,0,0,31,0.65,0.11,0.33
 0  4  1 22  8,0.265255,123.575696,6380.77,4257.47,20.81689,22.16795,0.69904,48,36,12,12,0,0,0,37,0.77,0.22,0.72
 0  4  1 22  9,0.211293,116.1169665,7680.41,4350.16,22.47661,23.25596,0.71426,54,42,6,0,0,0,0,37,0.69,0.06,0.18
 0  4  1 23  0,0.173759,103.2176778,8950.5,4955.91,24.12119,25.02289,0.74418,48,36,6,0,0,0,0,34,0.71,0.07,0.2
 0  4  1 23  1,0.200674,100.0383927,7984.63,4897.17,23.99854,24.68598,0.73536,48,30,6,0,6,0,0,34,0.71,0.13,0.47
 0  4  1 23  2,0.225292,103.3382522,7332.88,4824.05,23.47524,24.48114,0.72438,48,30,6,0,0,6,0,34,0.71,0.13,0.4
 0  4  1 23  3,0.291794,73.09504705,5730.83,4794.08,23.27701,24.2894,0.71988,48,30,6,0,0,0,6,34,0.71,0.13,0.39
 0  4  1 23  4,0.196187,106.1386132,8215.38,4886.52,23.92727,24.64828,0.73376,48,30,6,6,0,0,0,37,0.77,0.13,0.43
 0  4  1 23  5,0.197695,106.7390899,8199.52,4858.41,23.94899,24.65221,0.72954,48,36,6,6,0,0,0,34,0.71,0.12,0.41
 0  4  1 23  6,0.194715,105.919641,8381.66,4864.41,24.12964,24.82901,0.73044,48,36,12,0,0,0,0,37,0.77,0.12,0.38
 0  4  1 23  7,0.196223,108.3156126,8333.21,4846.56,23.4178,23.89996,0.72776,48,42,12,0,0,0,0,34,0.71,0.12,0.35
 0  4  1 23  8,0.241078,107.6963406,6953.48,4740.94,22.57612,23.64047,0.7119,48,30,12,12,0,0,0,40,0.83,0.24,0.76
 0  4  1 23  9,0.191729,106.809337,8621.42,4832.84,24.03891,24.77532,0.7257,54,36,6,0,0,0,0,40,0.74,0.06,0.19
 0  4  1 24  0,0.177156,110.4987693,8102.56,5990.14,26.77962,27.60763,0.74912,60,48,6,0,0,0,0,40,0.67,0.05,0.16
 0  4  1 24  1,0.199572,107.4482266,7288.99,5946.96,26.77962,27.60763,0.74372,60,42,6,0,6,0,0,40,0.67,0.11,0.37
 0  4  1 24  2,0.220074,111.5362023,6743.95,5900.26,26.77962,27.16558,0.73788,60,42,6,0,0,6,0,40,0.67,0.11,0.32
 0  4  1 24  3,0.27546,81.29525625,5410.93,5873.39,26.59721,26.96669,0.73452,60,42,6,0,0,0,6,40,0.67,0.11,0.31
 0  4  1 24  4,0.195835,109.1287787,7448.87,5939.76,26.77962,27.60507,0.74282,60,42,6,6,0,0,0,43,0.72,0.11,0.34
 0  4  1 24  5,0.197091,108.99059,7429.52,5922.49,26.71716,27.40434,0.74066,60,48,6,6,0,0,0,40,0.67,0.1,0.33
 0  4  1 24  6,0.194609,109.0828888,7582.08,5927.29,26.27497,26.65082,0.74126,60,48,12,0,0,0,0,43,0.72,0.1,0.3
 0  4  1 24  7,0.195865,108.8575709,7533.55,5888.11,26.07343,26.69618,0.73636,60,54,12,0,0,0,0,40,0.67,0.1,0.29
 0  4  1 24  8,0.233222,118.3668918,6321.42,5808.62,25.23121,25.85236,0.72642,60,42,12,12,0,0,0,46,0.77,0.19,0.62
 0  4  1 24  9,0.192122,114.2848739,7733.76,5901.86,26.07643,26.35898,0.73808,66,48,6,0,0,0,0,46,0.7,0.05,0.15
 0  4  1 25  0,0.181347,100.1645349,7803.89,5992.44,26.73682,27.76278,0.75662,48,36,18,0,0,0,0,40,0.83,0.18,0.53
 0  4  1 25  1,0.203978,97.31298591,7088.75,5947.78,26.73682,27.77496,0.75098,48,30,18,0,6,0,0,40,0.83,0.24,0.76
 0  4  1 25  2,0.224678,101.9999492,6593.88,5885.52,26.73682,27.61264,0.74312,48,30,18,0,0,6,0,40,0.83,0.24,0.71
 0  4  1 25  3,0.280596,75.58830101,5331.93,5862.08,26.73682,27.42082,0.74016,48,30,18,0,0,0,6,40,0.83,0.24,0.69
 0  4  1 25  4,0.200205,103.5521231,7251.44,5938.43,26.73682,27.77496,0.7498,48,30,18,6,0,0,0,43,0.9,0.24,0.74
 0  4  1 25  5,0.201473,103.2870651,7160.2,5920.69,26.73742,27.6376,0.74756,48,36,18,6,0,0,0,40,0.83,0.22,0.69
 0  4  1 25  6,0.198967,101.9305164,7323.69,5925.76,26.35873,27.04712,0.7482,48,36,24,0,0,0,0,43,0.9,0.22,0.67
 0  4  1 25  7,0.200235,103.8786073,7329.58,5886.95,26.51623,27.04761,0.7433,48,42,24,0,0,0,0,40,0.83,0.21,0.63
 0  4  1 25  8,0.237952,109.635245,6283.73,5803.79,25.6762,26.20287,0.7328,48,30,24,12,0,0,0,46,0.96,0.32,1
 0  4  1 25  9,0.196456,103.1913157,7475.48,5905.32,26.35873,26.77037,0.74562,54,36,18,0,0,0,0,46,0.85,0.17,0.5
 0  4  1 27  0,0.282468,135.6770909,7324.54,2340.71,16.27838,17.57403,0.62518,42,48,6,0,0,0,0,22,0.52,0.06,0.19
 0  4  1 27  1,0.330341,130.7065665,6150.86,2292.79,16.27838,17.57403,0.61238,42,42,6,0,6,0,0,22,0.52,0.12,0.44
 0  4  1 27  2,0.374129,134.8783497,5354.48,2244.71,16.27906,17.45038,0.59954,42,42,6,0,0,6,0,22,0.52,0.12,0.38
 0  4  1 27  3,0.492416,94.29974508,4043.3,2223.15,16.27935,17.34728,0.59378,42,42,6,0,0,0,6,22,0.52,0.12,0.36
 0  4  1 27  4,0.32236,132.0389358,6284.06,2284.33,16.27838,17.57403,0.61012,42,42,6,6,0,0,0,25,0.6,0.12,0.41
 0  4  1 27  5,0.325042,135.6691035,6260.13,2273.02,16.10079,17.31274,0.6071,42,48,6,6,0,0,0,22,0.52,0.12,0.38
 0  4  1 27  6,0.319742,139.0022686,6305.54,2272.5,16.28588,17.4987,0.60696,42,48,12,0,0,0,0,25,0.6,0.12,0.35
 0  4  1 27  7,0.322424,133.888838,6378.27,2235.2,15.41886,16.51333,0.597,42,54,12,0,0,0,0,22,0.52,0.11,0.33
 0  4  1 27  8,0.402208,134.5495969,5197.67,2151.86,14.58007,15.69179,0.57474,42,42,12,12,0,0,0,28,0.67,0.22,0.72
 0  4  1 27  9,0.31443,137.736814,6384.39,2249.06,16.28588,17.37799,0.6007,48,48,6,0,0,0,0,28,0.58,0.06,0.18
 0  4  1 29  0,0.185289,102.2008922,6114.43,9827.86,34.63867,34.88316,0.7737,84,48,12,12,0,0,0,67,0.8,0.15,0.5
 0  4  1 29  1,0.199399,102.8154144,5650.45,9812.37,34.63867,34.88316,0.77248,84,42,12,12,6,0,0,67,0.8,0.19,0.65
 0  4  1 29  2,0.212306,103.0001994,5297.65,9785.69,34.62213,34.73508,0.77038,84,42,12,12,0,6,0,67,0.8,0.19,0.62
 0  4  1 29  3,0.247171,84.42748351,4548.63,9772.74,34.47436,34.71907,0.76936,84,42,12,12,0,0,6,67,0.8,0.19,0.61
 0  4  1 29  4,0.197047,104.1104942,5717.28,9809.57,34.63867,34.88316,0.77226,84,42,12,18,0,0,0,70,0.83,0.19,0.63
 0  4  1 29  5,0.197838,102.7110579,5712.04,9792.04,34.27961,34.43283,0.77088,84,48,12,18,0,0,0,67,0.8,0.19,0.61
 0  4  1 29  6,0.196275,105.8745347,5732.19,9808.3,34.64284,34.87048,0.77216,84,48,18,12,0,0,0,70,0.83,0.19,0.59
 0  4  1 29  7,0.197066,101.6472775,5851.13,9749.36,32.9046,33.66311,0.76752,84,54,18,12,0,0,0,67,0.8,0.18,0.57
 0  4  1 29  8,0.220582,105.6676729,5276.38,9691.95,32.05861,32.82461,0.763,84,42,18,24,0,0,0,73,0.87,0.25,0.82
 0  4  1 29  9,0.19471,106.0920514,5770.77,9792.04,34.64284,34.74586,0.77088,90,48,12,12,0,0,0,73,0.81,0.15,0.48
0 4 2 1 0,0.342685,156.0772692,7471.7,593.829,6.47237,10.67823,0.5368,18,12,0,0,0,0,0,13,0.72,0,0
0 4 2 1 1,0.50471,140.1427049,5467.76,544.137,6.072,10.47232,0.49188,18,6,0,0,6,0,0,13,0.72,0.2,0.8
0 4 2 1 2,0.65291,137.7819832,4401.47,490.728,5.90295,9.92751,0.4436,18,6,0,0,0,6,0,13,0.72,0.2,0.6
0 4 2 1 3,1.05325,83.58991728,2751.99,469.222,5.90257,9.70766,0.42416,18,6,0,0,0,0,6,13,0.72,0.2,0.56
0 4 2 1 4,0.4777,144.2793472,5822.77,536.305,6.01955,10.37171,0.4848,18,6,0,6,0,0,0,16,0.89,0.2,0.7
0 4 2 1 5,0.486778,160.1093246,5724.68,519.733,6.02838,9.91709,0.46982,18,12,0,6,0,0,0,13,0.72,0.17,0.58
0 4 2 1 6,0.468837,153.0853847,6091.44,511.326,5.98772,10.21568,0.46222,18,12,6,0,0,0,0,16,0.89,0.17,0.5
0 4 2 1 7,0.477916,157.6682593,5854.98,505.286,5.96899,9.42655,0.45676,18,18,6,0,0,0,0,13,0.72,0.14,0.43
0 4 2 1 8,0.747946,133.9191162,3806.06,440.925,5.8547,8.90134,0.39858,18,6,6,12,0,0,0,19,1.06,0.43,1.43
0 4 2 1 9,0.450861,149.0552932,6425.8,489.157,5.90296,9.56168,0.44218,24,12,0,0,0,0,0,19,0.79,0,0
0 4 2 2 0,0.43038,154.4497747,6166.19,861.311,7.49915,10.87279,0.48892,36,24,0,0,0,0,0,25,0.69,0,0
0 4 2 2 1,0.532124,135.6657008,5076.94,813.71,6.74832,10.12228,0.4619,36,18,0,0,6,0,0,25,0.69,0.1,0.4
0 4 2 2 2,0.625187,127.7556075,4308.37,765.441,6.20731,8.68143,0.4345,36,18,0,0,0,6,0,25,0.69,0.1,0.3
0 4 2 2 3,0.876583,85.25138178,3060.42,746.803,6.06712,9.37441,0.42392,36,18,0,0,0,0,6,25,0.69,0.1,0.28
0 4 2 2 4,0.515163,137.5594903,5238.72,805.748,6.65243,10.02361,0.45738,36,18,0,6,0,0,0,28,0.78,0.1,0.35
0 4 2 2 5,0.520863,145.1785203,5487.6,769.845,7.33794,10.98023,0.437,36,24,0,6,0,0,0,25,0.69,0.09,0.32
0 4 2 2 6,0.509597,151.4609561,5696.54,763.679,8.15401,10.47833,0.4335,36,24,6,0,0,0,0,28,0.78,0.09,0.27
0 4 2 2 7,0.515298,150.1230771,5530.97,749.692,7.79541,10.56961,0.42556,36,30,6,0,0,0,0,25,0.69,0.08,0.25
0 4 2 2 8,0.684864,146.1400236,4147.18,680.388,7.79497,10.0354,0.38622,36,18,6,12,0,0,0,31,0.86,0.25,0.83
0 4 2 2 9,0.498309,147.663447,5928.99,732.956,8.15401,10.41313,0.41606,42,24,0,0,0,0,0,31,0.74,0,0
0 4 2 5 0,0.432537,141.1722175,5889.08,785.991,9.38864,10.51083,0.44254,36,30,0,0,0,0,0,22,0.61,0,0
0 4 2 5 1,0.533454,134.2520321,4876.77,743.933,9.38864,10.51083,0.41886,36,24,0,0,6,0,0,22,0.61,0.09,0.36
0 4 2 5 2,0.625761,128.4995872,4188.5,697.684,9.38864,10.51083,0.39282,36,24,0,0,0,6,0,22,0.61,0.09,0.27
0 4 2 5 3,0.875115,85.01386902,2912.43,679.106,9.38864,10.51083,0.38236,36,24,0,0,0,0,6,22,0.61,0.09,0.25
0 4 2 5 4,0.516631,137.2653819,5046.57,736.723,9.38864,10.51083,0.4148,36,24,0,6,0,0,0,25,0.69,0.09,0.32
0 4 2 5 5,0.522286,135.6861225,5118.9,716.511,9.38864,10.51083,0.40342,36,30,0,6,0,0,0,22,0.61,0.08,0.29
0 4 2 5 6,0.511111,138.4537321,5147.23,712.141,9.38864,10.51083,0.40096,36,30,6,0,0,0,0,25,0.69,0.08,0.25
0 4 2 5 7,0.516766,142.5476983,5130.57,697.08,9.38864,10.51083,0.39248,36,36,6,0,0,0,0,22,0.61,0.08,0.23
0 4 2 5 8,0.684954,128.0744068,3783.53,632.537,9.13449,10.37869,0.35614,36,24,6,12,0,0,0,28,0.78,0.23,0.77
0 4 2 5 9,0.499914,136.059737,5158.32,694.949,9.38864,10.51083,0.39128,42,30,0,0,0,0,0,28,0.67,0,0
0 4 2 6 0,0.22747,126.0436758,8052.94,3018.56,18.96478,20.52106,0.68148,48,30,0,0,0,0,0,34,0.71,0,0
0 4 2 6 1,0.267936,122.2172316,7009.85,2961.07,18.96666,20.52106,0.6685,48,24,0,0,6,0,0,34,0.71,0.08,0.31
0 4 2 6 2,0.304949,123.5802195,6294.84,2899.76,18.96666,20.49755,0.65466,48,24,0,0,0,6,0,34,0.71,0.08,0.23
0 4 2 6 3,0.404934,88.5639644,4772.9,2874.96,18.96666,20.38293,0.64906,48,24,0,0,0,0,6,34,0.71,0.08,0.22
0 4 2 6 4,0.26119,126.9834457,7219.39,2949.28,18.96666,20.52106,0.66584,48,24,0,6,0,0,0,37,0.77,0.08,0.27
0 4 2 6 5,0.263457,132.6171571,7247.67,2937.15,18.96624,20.43076,0.6631,48,30,0,6,0,0,0,34,0.71,0.07,0.25
0 4 2 6 6,0.258977,126.7218097,7365.53,2927.85,18.96666,20.33296,0.661,48,30,6,0,0,0,0,37,0.77,0.07,0.21
0 4 2 6 7,0.261244,132.061962,7397.98,2911.28,18.45441,19.76246,0.65726,48,36,6,0,0,0,0,34,0.71,0.07,0.2
0 4 2 6 8,0.328684,135.3923864,5989.06,2826.59,17.61021,19.43662,0.63814,48,24,6,12,0,0,0,40,0.83,0.2,0.67
0 4 2 6 9,0.254487,131.318031,7534.16,2900.65,18.96666,20.27058,0.65486,54,30,0,0,0,0,0,40,0.74,0,0
0 4 2 9 0,0.452321,162.4349371,5312.61,817.375,10.13828,12.26542,0.42116,42,24,0,0,0,0,0,31,0.74,0,0
0 4 2 9 1,0.544675,136.1960532,4326.86,789.311,10.13828,12.26542,0.4067,42,18,0,0,6,0,0,31,0.74,0.09,0.36
0 4 2 9 2,0.629149,133.3858053,3499.73,756.435,10.12604,11.95768,0.38976,42,18,0,0,0,6,0,31,0.74,0.09,0.27
0 4 2 9 3,0.857345,93.45900679,2512.02,743.393,10.12675,11.75994,0.38304,42,18,0,0,0,0,6,31,0.74,0.09,0.25
0 4 2 9 4,0.529279,137.1013465,4385.21,784.227,10.13828,12.26542,0.40408,42,18,0,6,0,0,0,34,0.81,0.09,0.32
0 4 2 9 5,0.534454,139.216968,4273.39,765.712,10.13828,11.61412,0.39454,42,24,0,6,0,0,0,31,0.74,0.08,0.29
0 4 2 9 6,0.524228,147.1188899,4283.02,778.288,10.13828,12.26542,0.40102,42,24,6,0,0,0,0,34,0.81,0.08,0.25
0 4 2 9 7,0.529402,133.4588747,4430.71,724.451,10.1233,10.70751,0.37328,42,30,6,0,0,0,0,31,0.74,0.08,0.23
0 4 2 9 8,0.683319,122.3939766,3328.51,671.08,9.28036,10.64812,0.34578,42,18,6,12,0,0,0,37,0.88,0.23,0.77
0 4 2 9 9,0.513981,148.7916844,4330.25,762.218,10.12602,12.03235,0.39274,48,24,0,0,0,0,0,37,0.77,0,0
 0  4  2 10  0,0.392194,142.0217575,7142.27,880.641,9.79198,12.08341,0.45554,36,24,0,0,0,0,0,25,0.69,0,0
 0  4  2 10  1,0.484911,141.9164621,5655.74,833.24,9.06178,11.78913,0.43102,36,18,0,0,6,0,0,25,0.69,0.1,0.4
 0  4  2 10  2,0.569717,135.6588637,4582.19,785.335,8.51559,11.5541,0.40624,36,18,0,0,0,6,0,25,0.69,0.1,0.3
 0  4  2 10  3,0.798808,92.25160114,3219.44,766.429,8.32085,11.47091,0.39646,36,18,0,0,0,0,6,25,0.69,0.1,0.28
 0  4  2 10  4,0.469455,139.4126244,5782.85,824.076,8.96415,11.74301,0.42628,36,18,0,6,0,0,0,28,0.78,0.1,0.35
 0  4  2 10  5,0.47465,146.1960983,5594.59,807.799,9.26989,11.78704,0.41786,36,24,0,6,0,0,0,25,0.69,0.09,0.32
 0  4  2 10  6,0.464383,147.284229,5635.34,815.802,8.90559,11.72446,0.422,36,24,6,0,0,0,0,28,0.78,0.09,0.27
 0  4  2 10  7,0.469578,145.913602,6134.16,796.78,7.07737,11.19598,0.41216,36,30,6,0,0,0,0,25,0.69,0.08,0.25
 0  4  2 10  8,0.6241,145.8022327,4478.05,735.034,6.23647,10.01129,0.38022,36,18,6,12,0,0,0,31,0.86,0.25,0.83
 0  4  2 10  9,0.454096,146.8206263,5703.38,793.068,8.61303,11.59065,0.41024,42,24,0,0,0,0,0,31,0.74,0,0
 0  4  2 11  0,0.328893,137.5468049,7502.1,1099.93,10.13624,13.27838,0.56674,24,12,6,0,0,0,0,22,0.92,0.14,0.43
 0  4  2 11  1,0.421246,124.5527944,6162.81,1041.59,10.13839,13.13328,0.53668,24,6,6,0,6,0,0,22,0.92,0.29,1
 0  4  2 11  2,0.505719,130.9901034,5208.37,979.559,10.13839,12.57535,0.50472,24,6,6,0,0,6,0,22,0.92,0.29,0.86
 0  4  2 11  3,0.733912,86.0856097,3575.25,953.475,10.13839,12.37487,0.49128,24,6,6,0,0,0,6,22,0.92,0.29,0.83
 0  4  2 11  4,0.40585,137.3597207,6419.03,1031.15,10.13839,12.69726,0.5313,24,6,6,6,0,0,0,25,1.04,0.29,0.93
 0  4  2 11  5,0.411025,144.9853744,6153.37,1025.71,10.13839,12.15544,0.5285,24,12,6,6,0,0,0,22,0.92,0.25,0.81
 0  4  2 11  6,0.400799,142.1820795,6436.92,1019.42,10.13839,12.79932,0.52526,24,12,12,0,0,0,0,25,1.04,0.25,0.75
 0  4  2 11  7,0.405974,151.4985145,6455.89,997.919,9.63787,11.61209,0.51418,24,18,12,0,0,0,0,22,0.92,0.22,0.67
 0  4  2 11  8,0.559889,144.5790901,4850.55,914.232,8.79839,11.02933,0.47106,24,6,12,12,0,0,0,28,1.17,0.44,1.44
 0  4  2 11  9,0.390552,148.6828163,6764.16,988.642,10.13839,12.50296,0.5094,30,12,6,0,0,0,0,28,0.93,0.12,0.38
 0  4  2 12  0,0.26253,143.6703233,8858.76,1168.27,10.1255,13.46163,0.6028,24,18,0,0,0,0,0,16,0.67,0,0
 0  4  2 12  1,0.355013,132.9236762,6809.88,1118.46,10.11968,13.3478,0.5771,24,12,0,0,6,0,0,16,0.67,0.14,0.57
 0  4  2 12  2,0.439604,140.540084,5604.2,1062.84,10.11975,12.98441,0.5484,24,12,0,0,0,6,0,16,0.67,0.14,0.43
 0  4  2 12  3,0.668117,89.00285932,3732.83,1039.97,10.12625,12.86104,0.5366,24,12,0,0,0,0,6,16,0.67,0.14,0.4
 0  4  2 12  4,0.339595,142.9540491,7129.38,1109.39,10.12326,13.28256,0.57242,24,12,0,6,0,0,0,19,0.79,0.14,0.5
 0  4  2 12  5,0.344777,153.2779145,7140.54,1087.42,10.12625,12.91718,0.56108,24,18,0,6,0,0,0,16,0.67,0.12,0.44
 0  4  2 12  6,0.334537,152.8400883,7454.46,1083.46,10.12625,13.16843,0.55904,24,18,6,0,0,0,0,19,0.79,0.12,0.38
 0  4  2 12  7,0.339719,153.0762533,7418.63,1063.23,10.09196,12.33942,0.5486,24,24,6,0,0,0,0,16,0.67,0.11,0.33
