ID,density,gas_v_stp_v,surface,volum_access,PLD,LCD,valfraction,C,H,N,O,F,Cl,Br,total_unsaturation,per_c_unsaturation,electric_atom_to_total,weighted_electric_per_atom,gas_sorption,gas_desorption,gas_desor_vstpv,gas_sor_vstpv
 1  3  5 13  7,0.305038,124.1609476,6534.14,3453.96,17.07493,19.25404,0.61406,60,60,18,0,0,0,0,40,0.67,0.13,0.39,22.28574415,4.094406038,27.94546121,152.1064088
 1  3  5 13  8,0.411253,122.7242167,5004.37,3307.94,17.07493,19.20997,0.5881,60,36,18,24,0,0,0,52,0.87,0.3,1,16.68588084,3.348984925,30.81688229,153.541099
 1  3  5 13  9,0.294396,128.9864454,7135.45,3429.33,17.07493,19.25404,0.60968,72,48,6,0,0,0,0,52,0.72,0.05,0.14,23.72362257,4.142132267,27.28489554,156.2713409
 1  3  5 14  0,0.297981,115.4740408,7041.77,4356.2,20.44323,22.36367,0.60244,96,60,6,0,0,0,0,70,0.73,0.04,0.11,21.90407753,4.584816328,30.56869813,146.0427389
 1  3  5 14  1,0.347556,113.1546536,5933.61,4272.03,20.43627,22.35412,0.5908,96,48,6,0,12,0,0,70,0.73,0.11,0.41,18.5455235,3.99491347,31.06694833,144.2216019
 1  3  5 14  2,0.392902,116.6845117,5212.26,4179.19,20.44181,21.87836,0.57796,96,48,6,0,0,12,0,70,0.73,0.11,0.33,17.2952191,4.022419238,35.36209613,152.0466078
 1  3  5 14  3,0.515397,82.5754483,3975.08,4139.85,20.44287,21.66952,0.57252,96,48,6,0,0,0,12,70,0.73,0.11,0.32,9.354253394,2.193765316,25.29871602,107.8741643
 1  3  5 14  4,0.339292,111.4639445,6075.77,4257.14,20.43956,22.29563,0.58874,96,48,6,12,0,0,0,76,0.79,0.11,0.37,19.29822837,4.615919365,35.04275652,146.506701
 1  3  5 14  5,0.34207,120.5256717,5971.91,4242.96,20.44025,21.97981,0.58678,96,60,6,12,0,0,0,70,0.73,0.1,0.34,20.81100256,5.063991043,38.75915893,159.2848306
 1  3  5 14  6,0.33658,118.8207959,6013.19,4239.35,20.44323,22.14242,0.58628,96,60,18,0,0,0,0,76,0.79,0.1,0.31,20.44448177,4.666998688,35.14733596,153.9681319
 1  3  5 14  7,0.339358,115.3711512,6157.29,4175.57,19.54886,20.97122,0.57746,96,72,18,0,0,0,0,70,0.73,0.1,0.29,20.40187627,5.207855824,39.54426175,154.9154129
 1  3  5 14  8,0.42198,119.3572164,4957.06,4007.24,18.69619,20.66232,0.55418,96,48,18,24,0,0,0,82,0.85,0.23,0.74,17.28122399,4.639963335,43.80995876,163.1671752
 1  3  5 14  9,0.33108,121.0447552,6104.49,4196.4,20.43934,21.94561,0.58034,108,60,6,0,0,0,0,82,0.76,0.03,0.1,21.38782351,5.04802856,37.39565786,158.4404131
 1  3  5 15  0,0.322685,120.7135359,6044.45,4824.92,22.33811,23.81759,0.58676,120,72,6,0,0,0,0,88,0.73,0.03,0.09,21.56992857,4.850910561,35.02422006,155.7377559
 1  3  5 15  1,0.36628,114.1309401,5272.2,4752.72,22.33811,23.81759,0.57798,120,60,6,0,12,0,0,88,0.73,0.09,0.33,17.885196,3.959280322,32.44859409,146.5795342
 1  3  5 15  2,0.406155,108.8302164,4785.8,4660.79,22.33803,23.60134,0.5668,120,60,6,0,0,12,0,88,0.73,0.09,0.27,15.76061085,3.785176874,34.39888851,143.2291049
 1  3  5 15  3,0.513871,80.84045716,3794.63,4616.55,22.33196,23.40222,0.56142,120,60,6,0,0,0,12,88,0.73,0.09,0.26,9.372786334,2.34193,26.92740157,107.7678587
 1  3  5 15  4,0.359013,113.8687284,5384.01,4738.25,22.33811,23.81759,0.57622,120,60,6,12,0,0,0,94,0.78,0.09,0.3,18.61774265,4.442585961,35.68719735,149.5559258
 1  3  5 15  5,0.361455,116.5209144,5436.75,4683.48,22.33705,23.43274,0.56956,120,72,6,12,0,0,0,88,0.73,0.09,0.29,18.82323766,4.415917084,35.71425332,152.2351678
 1  3  5 15  6,0.356628,120.9338895,5368.7,4725.59,22.33636,23.72604,0.57468,120,72,18,0,0,0,0,94,0.78,0.09,0.26,19.83775229,4.682395847,37.36370993,158.2975994
 1  3  5 15  7,0.359071,120.4765338,5355.81,4661.45,22.34055,23.3428,0.56688,120,84,18,0,0,0,0,88,0.73,0.08,0.24,20.13993745,5.144618589,41.33328681,161.8098206
 1  3  5 15  8,0.431725,112.312639,4307.56,4516.06,21.66886,23.04645,0.5492,120,60,18,24,0,0,0,100,0.83,0.19,0.62,16.28024873,4.653587834,44.95329615,157.2659352
 1  3  5 15  9,0.351791,120.9463012,5467.61,4677.07,22.34028,23.63213,0.56878,132,72,6,0,0,0,0,100,0.76,0.03,0.09,20.09673482,4.73142085,37.2428349,158.1891361
 1  3  5 16  0,0.185318,106.0206216,8811.07,6391.77,23.44568,25.23855,0.7241,72,36,6,0,0,0,0,58,0.81,0.05,0.16,29.29027944,3.72171683,15.43218279,121.4528044
 1  3  5 16  1,0.225928,100.5414549,7574.64,6270.66,23.44568,25.23855,0.71038,72,24,6,0,12,0,0,58,0.81,0.16,0.58,22.86804522,2.979240671,15.06059305,115.602048
 1  3  5 16  2,0.263074,100.8849206,6830.26,6132.6,23.44134,24.94557,0.69474,72,24,6,0,0,12,0,58,0.81,0.16,0.47,20.21022351,3.071364729,18.07905594,118.9639765
 1  3  5 16  3,0.363417,71.64218663,5036.98,6064.28,23.44475,24.75447,0.687,72,24,6,0,0,0,12,58,0.81,0.16,0.45,10.31360285,1.503171617,12.22306816,83.86525477
 1  3  5 16  4,0.219158,104.4356387,7875.42,6250.18,23.44568,25.23855,0.70806,72,24,6,12,0,0,0,64,0.89,0.16,0.53,24.77802546,3.480704741,17.06832647,121.5039652
 1  3  5 16  5,0.221434,114.0276958,7772.34,6217.52,23.44138,24.8092,0.70436,72,36,6,12,0,0,0,58,0.81,0.14,0.48,26.66917591,3.65477812,18.10805268,132.1357485
 1  3  5 16  6,0.216937,109.0962496,7965.15,6224.05,23.44568,25.23855,0.7051,72,36,18,0,0,0,0,64,0.89,0.14,0.43,26.15643928,3.680918531,17.86719031,126.9634398
 1  3  5 16  7,0.219212,107.9437825,8089.12,6153.79,22.37349,24.33177,0.69714,72,48,18,0,0,0,0,58,0.81,0.13,0.39,25.71867076,3.711364861,18.20389844,126.147681
 1  3  5 16  8,0.286894,108.0836789,6584.52,5935.22,21.52016,23.47731,0.67238,72,24,18,24,0,0,0,70,0.97,0.3,1,19.9915786,3.154287317,20.24832688,128.3320058
 1  3  5 16  9,0.212431,114.4629709,8330.07,6156.08,23.44568,25.02831,0.6974,84,36,6,0,0,0,0,70,0.83,0.05,0.14,28.02077043,3.939428042,18.72481318,133.1877841
 1  3  5 17  0,0.302048,117.2680335,6048.8,5903.4,24.76058,25.80239,0.6164,132,72,6,0,0,0,0,100,0.76,0.03,0.09,22.33249585,4.980986832,33.66338514,150.9314187
 1  3  5 17  1,0.339478,117.1569949,5328.84,5857.43,24.76058,25.80239,0.6116,132,60,6,0,12,0,0,100,0.76,0.09,0.31,19.97007005,4.546313534,34.53324947,151.6902444
 1  3  5 17  2,0.373714,120.0091237,4838.87,5785.6,24.7577,25.52416,0.6041,132,60,6,0,0,12,0,100,0.76,0.09,0.26,18.53835308,4.186483827,35.00702569,155.0161494
 1  3  5 17  3,0.466199,88.73878904,3878.04,5753.8,24.75741,25.35812,0.60078,132,60,6,0,0,0,12,100,0.76,0.09,0.25,11.12278073,2.615794447,27.2860945,116.0248836
 1  3  5 17  4,0.333238,120.0993326,5424.12,5847.27,24.76058,25.80239,0.61054,132,60,6,12,0,0,0,106,0.8,0.09,0.29,21.09776267,4.99057766,37.21103633,157.310369
 1  3  5 17  5,0.335335,120.1739518,5370.29,5824.29,24.76263,25.74934,0.60814,132,72,6,12,0,0,0,100,0.76,0.08,0.27,21.14989078,5.133486205,38.51746633,158.6914182
 1  3  5 17  6,0.331191,116.5311895,5435.37,5825.82,24.76307,25.83366,0.6083,132,72,18,0,0,0,0,106,0.8,0.08,0.24,20.70578726,4.980549322,36.90814342,153.439333
 1  3  5 17  7,0.333288,113.5317989,5570.02,5734.26,24.27021,25.50675,0.59874,132,84,18,0,0,0,0,100,0.76,0.08,0.23,20.36988909,5.14579659,38.37414568,151.9059445
 1  3  5 17  8,0.395669,119.3996335,4631.89,5591.75,23.41931,25.22455,0.58386,132,60,18,24,0,0,0,112,0.85,0.18,0.59,17.71815889,4.231494811,37.46211268,156.8617461
 1  3  5 17  9,0.327038,125.2142749,5497.8,5790.19,24.75744,25.6906,0.60458,144,72,6,0,0,0,0,112,0.78,0.03,0.08,22.21578003,5.104236091,37.35041228,162.5646872
 1  3  5 18  0,0.220606,119.8705329,7979.58,7591.2,23.70773,25.57202,0.69952,108,60,6,0,0,0,0,82,0.76,0.03,0.1,28.22434254,3.939869271,19.44757969,139.3181126
 1  3  5 18  1,0.253639,112.4324711,7049.68,7477.03,23.70688,25.44002,0.689,108,48,6,0,12,0,0,82,0.76,0.1,0.38,22.9018329,3.090700718,17.54039677,129.9728678
 1  3  5 18  2,0.283854,116.3300697,6360.32,7366.56,23.70773,25.1327,0.67882,108,48,6,0,0,12,0,82,0.76,0.1,0.31,21.42452533,3.108529243,19.74314812,136.0732179
 1  3  5 18  3,0.365475,83.65504909,4955.02,7318.38,23.70773,25.02458,0.67438,108,48,6,0,0,0,12,82,0.76,0.1,0.3,12.1059622,1.876140704,15.34226601,98.99731507
 1  3  5 18  4,0.248132,114.7132221,7228.51,7458.15,23.7002,25.37386,0.68726,108,48,6,12,0,0,0,88,0.81,0.1,0.34,24.19075758,3.52914212,19.59378561,134.3070077
 1  3  5 18  5,0.249983,124.9257759,7340.94,7399.99,24.41585,25.54271,0.6819,108,60,6,12,0,0,0,82,0.76,0.1,0.32,25.95942253,3.624978193,20.2760009,145.2017768
 1  3  5 18  6,0.246325,122.7632957,7410.53,7405.63,23.92188,25.77189,0.68242,108,60,18,0,0,0,0,88,0.81,0.1,0.29,26.07496953,3.801205229,20.95058901,143.7138847
 1  3  5 18  7,0.248176,130.6297025,7474.9,7365.26,24.53108,25.5218,0.6787,108,72,18,0,0,0,0,82,0.76,0.09,0.27,27.33471526,3.810468341,21.15945931,151.7891618
 1  3  5 18  8,0.303229,131.7548392,6324.03,7207.04,24.53108,25.5218,0.66412,108,48,18,24,0,0,0,94,0.87,0.21,0.7,22.91255379,3.493439676,23.70229559,155.4571348
 1  3  5 18  9,0.24266,122.616999,7585.19,7347.68,23.92188,25.77189,0.67708,120,60,6,0,0,0,0,94,0.78,0.03,0.1,26.58909323,4.005863032,21.7500729,144.3670718
 1  3  5 19  0,0.428565,128.3927622,5137.28,2387.97,13.60569,15.96633,0.51802,84,96,6,0,0,0,0,40,0.48,0.03,0.1,19.27332613,5.884040265,56.42333653,184.8160987
 1  3  5 19  1,0.506329,118.7542013,4374.64,2348.88,12.85568,15.69585,0.50954,84,84,6,0,12,0,0,40,0.48,0.1,0.35,15.58642656,5.104291464,57.82753705,176.5817383
 1  3  5 19  2,0.577458,127.1554052,3853.98,2297.89,12.30344,15.18288,0.49848,84,84,6,0,0,12,0,40,0.48,0.1,0.29,14.97701855,5.135819957,66.35850921,193.5139144
 1  3  5 19  3,0.769603,81.83089837,2903.96,2272.45,12.10632,14.98304,0.49296,84,84,6,0,0,0,12,40,0.48,0.1,0.28,7.578604096,2.826519763,48.67267398,130.5035724
 1  3  5 19  4,0.493365,125.47186,4493.97,2341.6,12.75704,15.62318,0.50796,84,84,6,12,0,0,0,46,0.55,0.1,0.32,17.12527105,5.759168474,63.57619731,189.0480572
 1  3  5 19  5,0.497723,124.4686169,4760.96,2244.88,13.85553,16.05995,0.48698,84,96,6,12,0,0,0,40,0.48,0.09,0.3,16.21306842,5.036570904,56.09047144,180.5590884
 1  3  5 19  6,0.489112,122.8442402,4724.12,2253.92,13.53683,15.95054,0.48894,84,96,18,0,0,0,0,46,0.55,0.09,0.27,16.16355911,4.938721863,54.04920549,176.8934457
 1  3  5 19  7,0.493469,136.1807755,4674.25,2251.34,13.20352,15.56559,0.48838,84,108,18,0,0,0,0,40,0.48,0.09,0.26,18.18612288,5.852533087,64.62048016,200.8012557
 1  3  5 19  8,0.62307,134.7625758,3835.97,2130.65,12.35718,15.28898,0.4622,84,84,18,24,0,0,0,52,0.62,0.2,0.66,15.0003877,5.333959394,74.36232743,209.1249032
 1  3  5 19  9,0.480484,129.4790355,4791.6,2225.52,13.53683,15.95054,0.48278,96,96,6,0,0,0,0,52,0.54,0.03,0.09,16.99317929,4.949641007,53.21316117,182.6921967
 1  3  5 20  0,0.186712,106.229649,8728.4,8275.33,27.82215,28.94494,0.72384,96,48,6,0,0,0,0,76,0.79,0.04,0.12,29.25904804,3.831347521,16.00627246,122.2359215
 1  3  5 20  1,0.218068,102.6420914,7730.87,8155.75,27.82123,28.88387,0.71338,96,36,6,0,12,0,0,76,0.79,0.12,0.44,24.21370945,3.177517544,15.50409159,118.146183
 1  3  5 20  2,0.246748,106.8282642,7056.33,8013.75,27.8213,28.53787,0.70096,96,36,6,0,0,12,0,76,0.79,0.12,0.36,22.68192878,3.332591142,18.39933406,125.2275983
 1  3  5 20  3,0.324225,75.58946535,5407.02,7951.1,27.82161,28.33879,0.69548,96,36,6,0,0,0,12,76,0.79,0.12,0.34,12.25943344,1.839898228,13.34770894,88.93717427
 1  3  5 20  4,0.212841,108.1595424,7953.45,8133.11,27.82123,28.94494,0.7114,96,36,6,12,0,0,0,82,0.85,0.12,0.4,26.17777573,3.466416711,16.50830516,124.6678476
 1  3  5 20  5,0.214598,108.738936,7981.8,8097.44,27.70752,28.69786,0.70828,96,48,6,12,0,0,0,76,0.79,0.11,0.37,26.58159716,3.935520092,18.89705956,127.6359955
 1  3  5 20  6,0.211126,111.4322221,8025.84,8084.63,27.82225,28.89384,0.70716,96,48,18,0,0,0,0,82,0.85,0.11,0.33,27.31180608,3.723180135,17.58823243,129.0204546
 1  3  5 20  7,0.212883,110.9090505,8266.16,8039.36,27.30548,28.67122,0.7032,96,60,18,0,0,0,0,76,0.79,0.1,0.31,27.13963102,3.855524493,18.3649976,129.2740481
 1  3  5 20  8,0.26514,109.1940426,6784.16,7821.46,26.45746,28.08885,0.68414,96,36,18,24,0,0,0,88,0.92,0.24,0.79,21.85374687,3.447838098,20.45448475,129.6485274
 1  3  5 20  9,0.207647,112.577061,8219.35,8020.61,27.82225,28.65555,0.70156,108,48,6,0,0,0,0,88,0.81,0.04,0.11,28.02437521,3.794129525,17.6280487,130.2051097
 1  3  5 21  0,0.251726,113.4613867,6790,8318.08,29.50485,30.07266,0.66426,144,84,6,0,0,0,0,106,0.74,0.03,0.08,24.44714862,4.302783499,24.2350543,137.696441
 1  3  5 21  1,0.280353,110.911508,6043.01,8243.2,29.50485,30.07266,0.65828,144,72,6,0,12,0,0,106,0.74,0.08,0.28,21.82494871,4.144024005,25.99524399,136.906752
 1  3  5 21  2,0.306538,112.8092692,5508.91,8152.29,29.50485,29.88679,0.65102,144,72,6,0,0,12,0,106,0.74,0.08,0.23,20.45464956,4.007371357,27.48592373,140.295193
 1  3  5 21  3,0.377271,85.28779071,4476.43,8108.96,29.50485,29.69736,0.64756,144,72,6,0,0,0,12,106,0.74,0.08,0.22,12.58013977,2.476752193,20.90751453,106.1953052
 1  3  5 21  4,0.275581,111.7918915,6142.48,8230.93,29.50485,30.07266,0.6573,144,72,6,12,0,0,0,112,0.78,0.08,0.26,22.37199005,4.242123607,26.1576677,137.9495592
 1  3  5 21  5,0.277185,118.4361098,6188.13,8185.34,28.96,30.01356,0.65366,144,84,6,12,0,0,0,106,0.74,0.07,0.24,23.49322668,4.396981523,27.27035509,145.7064649
 1  3  5 21  6,0.274015,115.8350828,6178.54,8206.13,29.40381,30.08088,0.65532,144,84,18,0,0,0,0,112,0.78,0.07,0.22,23.30946084,4.416529423,27.07833104,142.9134138
 1  3  5 21  7,0.275619,115.3032396,6447.54,8115.47,27.47723,29.11779,0.64808,144,96,18,0,0,0,0,106,0.74,0.07,0.21,23.34184863,4.645106904,28.64648193,143.9497215
 1  3  5 21  8,0.323329,115.6503208,5512.08,7946.17,26.63165,28.2382,0.63456,144,72,18,24,0,0,0,118,0.82,0.16,0.53,20.34405298,4.358202194,31.52960006,147.1799209
 1  3  5 21  9,0.270839,119.5107733,6247.68,8163.06,29.40381,29.96725,0.65188,156,84,6,0,0,0,0,118,0.76,0.02,0.07,24.42142936,4.700406932,28.4847943,147.9955676
 1  3  5 22  0,0.213623,110.2808431,7982.41,8703.54,29.49377,30.64001,0.69544,120,84,6,0,0,0,0,82,0.68,0.03,0.09,26.98260157,3.910580478,18.6919954,128.9728385
 1  3  5 22  1,0.242266,110.7641694,7092.65,8641.21,29.49087,30.6242,0.69046,120,72,6,0,12,0,0,82,0.68,0.09,0.31,24.03372355,3.600334762,19.51649301,130.2806624
 1  3  5 22  2,0.268466,114.0111533,6480.94,8555.86,29.28673,30.34522,0.68364,120,72,6,0,0,12,0,82,0.68,0.09,0.26,22.56417386,3.584374422,21.53124236,135.5423956
 1  3  5 22  3,0.33924,82.80837002,5162.9,8516.81,29.08832,30.23345,0.68052,120,72,6,0,0,0,12,82,0.68,0.09,0.25,13.18140308,2.272005894,17.24578375,100.0541537
 1  3  5 22  4,0.237491,113.0499166,7248.42,8627.69,29.49338,30.58126,0.68938,120,72,6,12,0,0,0,88,0.73,0.09,0.29,25.18997438,3.91560664,20.80715203,133.8570686
 1  3  5 22  5,0.239096,118.9728327,7225.2,8609.92,29.49338,30.58126,0.68796,120,84,6,12,0,0,0,82,0.68,0.08,0.27,26.39382539,4.155142424,22.22924195,141.2020746
 1  3  5 22  6,0.235925,114.1552715,7346.25,8599.91,29.49419,30.54906,0.68716,120,84,18,0,0,0,0,88,0.73,0.08,0.24,25.75008848,4.125115189,21.77591796,135.9311895
 1  3  5 22  7,0.23753,114.4603841,7393.46,8546.6,29.49419,30.54906,0.6829,120,96,18,0,0,0,0,82,0.68,0.08,0.23,25.83167053,4.295409695,22.82913675,137.2895209
 1  3  5 22  8,0.285267,115.1807099,6352.89,8380.14,29.00973,30.15977,0.6696,120,72,18,24,0,0,0,94,0.78,0.18,0.59,22.0402745,3.995070834,25.50013306,140.6808429
 1  3  5 22  9,0.232747,114.7528021,7492.39,8563.12,29.38594,30.39441,0.68422,132,84,6,0,0,0,0,94,0.71,0.03,0.08,26.41025792,4.375271889,22.78534275,137.5381449
 1  3  5 23  0,0.19724,106.2694675,8433.89,9620.93,30.4714,31.6555,0.71516,120,72,6,0,0,0,0,88,0.73,0.03,0.09,27.91780776,3.83832894,16.93961799,123.2090855
 1  3  5 23  1,0.223887,100.7245568,7644.91,9489.1,30.4714,31.65291,0.70536,120,60,6,0,12,0,0,88,0.73,0.09,0.33,23.38049791,3.27383207,16.40029664,117.1248534
 1  3  5 23  2,0.24826,104.5361404,7085.01,9348.11,30.4714,31.60921,0.69488,120,60,6,0,0,12,0,88,0.73,0.09,0.27,22.0334809,3.214622152,17.85677852,122.3929189
 1  3  5 23  3,0.314101,74.8047676,5663.06,9286.77,30.4714,31.46782,0.69032,120,60,6,0,0,0,12,88,0.73,0.09,0.26,12.51733756,1.873615357,13.16788983,87.97265742
 1  3  5 23  4,0.219445,105.3388736,7827.81,9468.38,30.4714,31.64712,0.70382,120,60,6,12,0,0,0,94,0.78,0.09,0.3,24.92317161,3.46975076,17.03689306,122.3757667
 1  3  5 23  5,0.220938,106.5920001,7864.6,9401.92,30.47244,31.66074,0.69888,120,72,6,12,0,0,0,88,0.73,0.09,0.29,25.32646618,3.764529557,18.61005075,125.2020508
 1  3  5 23  6,0.217987,106.2423458,8044.8,9412.42,30.68108,31.31317,0.69966,120,72,18,0,0,0,0,94,0.78,0.09,0.26,25.42219876,3.640054554,17.75435563,123.9967014
 1  3  5 23  7,0.21948,107.2753033,7943.17,9369.9,29.83905,31.30795,0.6965,120,84,18,0,0,0,0,88,0.73,0.08,0.24,25.54677833,3.702466283,18.18245375,125.4577571
 1  3  5 23  8,0.26389,107.7647053,6777.91,9159.77,29.52043,30.88098,0.68088,120,60,18,24,0,0,0,100,0.83,0.19,0.62,21.50356341,3.252541576,19.20490741,126.9696127
 1  3  5 23  9,0.215031,106.4173176,8235.02,9356.18,30.3849,31.01303,0.69548,132,72,6,0,0,0,0,100,0.76,0.03,0.09,26.0647917,3.946845104,18.98967732,125.4069949
 1  3  5 24  0,0.202998,109.9065817,7870.45,11175.3,33.38302,34.15298,0.71512,144,96,6,0,0,0,0,100,0.69,0.02,0.07,28.19781224,4.000589967,18.17114226,128.077724
 1  3  5 24  1,0.225937,107.5825332,7165.3,11094.7,33.38302,34.15298,0.70996,144,84,6,0,12,0,0,100,0.69,0.07,0.27,24.86332625,3.582524769,18.11102322,125.6935564
 1  3  5 24  2,0.246919,108.3162975,6674.82,10990.3,33.31891,33.76206,0.70328,144,84,6,0,0,12,0,100,0.69,0.07,0.22,23.26578765,3.660515769,20.22382131,128.5401189
 1  3  5 24  3,0.303599,81.95779869,5442.94,10940.9,33.12111,33.56057,0.70012,144,84,6,0,0,0,12,100,0.69,0.07,0.21,14.31687859,2.251984317,15.29791087,97.25570954
 1  3  5 24  4,0.222113,108.9370178,7313.88,11082.8,33.38302,34.14045,0.7092,144,84,6,12,0,0,0,106,0.74,0.07,0.24,25.63963014,3.719906409,18.48725447,127.4242722
 1  3  5 24  5,0.223398,110.5186031,7245.35,11039.1,33.24903,34.10421,0.7064,144,96,6,12,0,0,0,100,0.69,0.07,0.23,26.39896712,4.288919482,21.43846081,131.9570639
 1  3  5 24  6,0.220858,110.5684267,7327.61,11045.3,32.73592,33.88599,0.7068,144,96,18,0,0,0,0,106,0.74,0.07,0.21,26.46007722,4.085668502,20.19029616,130.7587229
 1  3  5 24  7,0.222143,111.1026646,7378.84,10981.9,33.34717,34.11414,0.70274,144,108,18,0,0,0,0,100,0.69,0.07,0.2,26.43159527,4.079130745,20.27527186,131.3779364
 1  3  5 24  8,0.260374,114.5828214,6287.32,10809.6,33.34717,33.98496,0.69172,144,84,18,24,0,0,0,112,0.78,0.16,0.51,23.61534111,3.947555357,22.99811661,137.580938
 1  3  5 24  9,0.218313,111.9903528,7455.8,10995,32.43905,33.74038,0.70358,156,96,6,0,0,0,0,112,0.72,0.02,0.07,27.18168453,4.255351999,20.786507,132.7768598
 1  3  5 25  0,0.207149,103.7684812,7655.05,11205.1,33.37133,34.29671,0.72272,120,72,30,0,0,0,0,100,0.83,0.14,0.41,25.87256129,3.484515252,16.15071073,119.9191919
 1  3  5 25  1,0.23027,100.084555,6990.74,11114.3,33.36761,34.27253,0.71686,120,60,30,0,12,0,0,100,0.83,0.19,0.62,22.50937632,3.084275849,15.89121129,115.9757663
 1  3  5 25  2,0.251418,104.3826535,6534.95,10992.1,33.36761,34.05267,0.70898,120,60,30,0,0,12,0,100,0.83,0.19,0.57,21.50371903,2.948523393,16.58698198,120.9696355
 1  3  5 25  3,0.308548,79.15053914,5366.47,10941.9,33.36761,33.85429,0.70574,120,60,30,0,0,0,12,100,0.83,0.19,0.56,13.30071292,1.835959619,12.67512609,91.82566524
 1  3  5 25  4,0.226415,102.3913345,7133.45,11098.2,33.36761,34.27253,0.71582,120,60,30,12,0,0,0,106,0.88,0.19,0.59,23.51883972,3.307663903,16.75687373,119.1482082
 1  3  5 25  5,0.227711,104.0140044,7051.41,11060.6,33.36395,34.32319,0.7134,120,72,30,12,0,0,0,100,0.83,0.18,0.56,23.97157285,3.556949201,18.12291699,122.1369214
 1  3  5 25  6,0.225151,106.1144744,7119.83,11053.2,32.96148,34.03132,0.71292,120,72,42,0,0,0,0,106,0.88,0.18,0.54,24.46748145,3.403798005,17.14762935,123.2621038
 1  3  5 25  7,0.226446,105.5360953,7257.86,10994.3,32.7904,33.29716,0.70912,120,84,42,0,0,0,0,100,0.83,0.17,0.51,24.51669976,3.687626842,18.68435236,124.2204477
 1  3  5 25  8,0.26498,109.3942246,6325.86,10808.9,31.9433,32.42237,0.69716,120,60,42,24,0,0,0,112,0.93,0.27,0.85,21.83575251,3.384966553,20.06937765,129.4636023
 1  3  5 25  9,0.222585,104.3036285,7257.23,11003.9,32.79541,33.91772,0.70974,132,72,30,0,0,0,0,112,0.85,0.13,0.38,24.60187521,3.658961886,18.22301394,122.5266425
 1  3  5 26  0,0.268113,111.4524884,7420.71,4642.55,20.4161,22.36794,0.64326,72,48,18,0,0,0,0,58,0.81,0.13,0.39,22.92747723,4.349198709,26.09116975,137.5436581
 1  3  5 26  1,0.317782,104.2635774,6434.27,4540.5,20.4161,22.36794,0.62912,72,36,18,0,12,0,0,58,0.81,0.22,0.74,17.98461349,3.321138593,23.61471569,127.8782931
 1  3  5 26  2,0.363214,107.5491341,5783.08,4430.36,20.40565,22.34256,0.61386,72,36,18,0,0,12,0,58,0.81,0.22,0.65,16.58329157,3.349694399,27.2228879,134.7720221
 1  3  5 26  3,0.485942,74.29833625,4368.06,4381,20.4157,22.22921,0.60702,72,36,18,0,0,0,12,58,0.81,0.22,0.63,8.711787271,1.878522888,20.42524881,94.72358505
 1  3  5 26  4,0.309502,110.0845938,6640.9,4524.62,20.4161,22.36794,0.62692,72,36,18,12,0,0,0,64,0.89,0.22,0.7,19.81385783,3.917535635,27.12956581,137.2141596
 1  3  5 26  5,0.312285,114.2108771,6532.27,4491.13,20.40804,22.28749,0.62228,72,48,18,12,0,0,0,58,0.81,0.2,0.64,20.51239194,4.167204145,29.11805275,143.3289298
 1  3  5 26  6,0.306786,115.1489182,6709.09,4481.46,20.41611,22.36794,0.62094,72,48,30,0,0,0,0,64,0.89,0.2,0.6,20.80507562,4.030254505,27.66523967,142.8141579
 1  3  5 26  7,0.309569,115.3844653,6821.12,4426.47,20.08455,21.52778,0.61332,72,60,30,0,0,0,0,58,0.81,0.19,0.56,20.93429414,4.276271439,29.6202798,145.0047451
 1  3  5 26  8,0.392348,112.436998,5541.93,4242.72,19.23843,21.01823,0.58786,72,36,30,24,0,0,0,70,0.97,0.33,1.07,16.89407475,4.086368133,35.87363291,148.3106309
 1  3  5 26  9,0.301275,115.2454566,6895.07,4425.74,20.4157,22.25109,0.61322,84,48,18,0,0,0,0,70,0.83,0.12,0.36,21.44931942,4.353328041,29.34613541,144.5915921
 1  3  5 27  0,0.287345,115.7030223,7060.37,5305.64,22.69876,23.67485,0.62118,108,96,6,0,0,0,0,64,0.59,0.03,0.09,23.14764633,5.151702412,33.122327,148.8253493
 1  3  5 27  1,0.329315,109.8514906,6088.44,5202.12,22.69876,23.67485,0.60906,108,84,6,0,12,0,0,64,0.59,0.09,0.31,19.30895123,4.400654995,32.42614068,142.2776313
 1  3  5 27  2,0.367704,111.1442033,5381.94,5098.94,22.69876,23.67485,0.59698,108,84,6,0,0,12,0,64,0.59,0.09,0.26,18.06134543,4.552381711,37.45445241,148.5986558
 1  3  5 27  3,0.471407,80.49233098,4170.69,5057.6,22.69876,23.67485,0.59214,108,84,6,0,0,0,12,64,0.59,0.09,0.25,10.22555157,2.594365388,27.36488306,107.8572141
 1  3  5 27  4,0.322318,114.6503955,6212.98,5184.86,22.69876,23.67485,0.60704,108,84,6,12,0,0,0,70,0.65,0.09,0.29,20.61518556,4.717841644,34.02470331,148.6750988
 1  3  5 27  5,0.32467,115.2356513,6082.8,5167.44,22.33495,23.74666,0.605,108,96,6,12,0,0,0,64,0.59,0.08,0.27,20.81887632,4.956133918,36.00407201,151.2397233
 1  3  5 27  6,0.320023,114.5871145,6188.3,5158.21,22.55185,23.68826,0.60392,108,96,18,0,0,0,0,70,0.65,0.08,0.24,21.08896679,5.086454725,36.42191723,151.0090317
